rating,date,review
4.5,2022-12-16,"Bluffant ! Avatar 2, loin de décevoir, est une métaphore extrèmement bien réalisée sur le comportement des humains et leur terre sauf que dans le film il s'agit des Na'vis et de leur planête Pandora convoitée par les humains. L'histoire nous transpose au coeur des questions écologiques et dénonce l'avidité de l'homme toujours en quête de profits et prompt à détruire environnement et faune sans états d'âme. Les villages et les univers sous-marins habités par des animaux fantatistiques et agiles sont tout simplement époustouflants. Très belle fable ! A voir absolument !"
4.0,2022-12-18,"Je savais pas trop à quoi m'attendre mais je suis finalement enthousiaste de cet Avatar 2. On n'a plus la surprise de la découverte du premier mais c'est toujours du grand spectacle tout au long du film. Le procédé innovant de 48 images secondes donne une qualité de l'image magnifique, les paysages et les fonds marins sont à tombé par terre même si on sait que pratiquement tout est du numérique. Bon au niveau histoire cela reste assez binaire et on peut trouver le message un peu trop appuyé mais Cameron a su ajouté des éléments qui seront certainement développés dans les prochains opus. Pour moi c'est un pari complétement réussi."
0.5,2023-01-10,"Film scandaleux ! Beaucoup trop de violence pendant plus de 3 heures. Scénario d'une pauvreté déconcertante. Manichéisme américain affligeant. Cet engouement pour ce genre de film m'inquiète. Pourquoi aucune critique cinématographique n'a relevé ce scandale... Dommage car les effets spéciaux sous l'eau sont incroyables. N'allez surtout pas voir ce film avec des enfants, même les adultes d'ailleurs..."
0.5,2022-12-27,"13 ans d'attente pour ça ? Une honte pour le cinéma, une insulte pour les spectateurs. On ne va pas se mentir, Avatar est une grosse déception... Au delà de la prouesse visuelle, et des effets spéciaux qui effectivement sont techniquement impressionnants, le film en lui même est vide... Un vide intersidéral que James Cameron essaye tant bien que mal de colmater en balançant à la figure du spectateur un déluge d'effets visuels... Navrant. Le scénario est d'une bêtise indescriptible, des raccourcis grossiers sont utilisés et aucun angle intéressant n'a été développé par rapport au 1er avatar, et pourtant, il y avait matière à faire du grandiose. Les dialogues sont niais et sans aucune profondeur tout comme les personnages très caricaturaux, sur fond de pseudo écologie et conformisme lié à la famille et au bon père... J'ai cru à un moment regarder un film Disney. James Cameron est un grand réalisateur mais je pense qu'il serait maintenant temps pour lui d'arrêter, il semble définitivement perdu, à court d'idées et se contente désormais d'honorer les commandes comme un employé de restauration rapide... L'argent roi aura toujours le dernier mot."
2.5,2022-12-18,"Visuellement magnifique, mais très déçu par le scénario. Les personnages sont peu intéressants et la mise en scène très basique. Dommage."
2.5,2023-01-02,"Faire une suite, c'est toujours prendre le risque de refaire (souvent en moins bien) ce qui a déjà été fait. Avatar 2 n'y echappe pas. Visuellement ce retour sur Pandora est magnifique, notamment grâce à la partie aquatique du film. Mais côté histoire, on retombe dans les mêmes rails, on nous ressort même le méchant de l'opus précédent. Et puis le manichéisme est à mon goût trop présent et à tendance à rendre l'ensemble redondant."
4.5,2023-01-04,"Ce second opus attendu depuis si longtemps, tellement annoncé et tellement repoussé, tient haut la main ses promesses en plaçant la barre encore plus haut sur les moyens techniques, effets spéciaux, profondeur et confort de 3D, livrant une fable écologique aussi violente que poétique.James Cameron emmène cette fois le spectateur au sein d'un peuple de l'eau, qui vit en harmonie parfaite avec faune et flore aquatique. Si le propos peut paraître parfois simpliste dans la dénonciation de l'homme destructeur de la planète et d'un écosystème fragile, il n'en demeure pas moins un spectacle grandiose, un tour de force technique tel, que le spectateur méfiant à l'idée de passer plus de trois heures chaussé de lunettes 3D, ne s'ennuie pas un instant tant ces aventures de ""la voie de l'eau"" sont époustouflantes. Pari réussi et retour en masse des spectateurs en salle."
3.5,2022-12-30,"Retour sur Pantora. Le spectacle offert est impressionnant, on est éclaboussé par cet univers et le déferlement de personnages aux caractères biens définis, d'animaux marins, ainsi que la faune et la flore. L'efficacité de James Cameron bat son plein, son film parvient à être sensible et à restituer la grandeur de ce monde. J'ai été moins emballé par la surenchère guerrière de la partie finale qui détonne avec le ton pacifiste de l'ensemble , et clairement le film est trop long."
3.5,2023-03-31,"Un excellent divertissement à voir pour ses qualités techniques visuelles. Incontestablement, James Cameron nous fait une démonstration de ce que l'on peut faire de mieux en effets spéciaux. Le film vaut le détour que pour ça : c'est très coloré dans un univiers très original avec des créatures toutes créées de toute pièce. Le reste c'est bien mais pas ouf. L'histoire tient en 2 phrases sur 4 lignes. Les prestations d'acteurs sont tellement numérisées que cela ne dégage plus grand chose d'authentique. le scénario est très linéaire et prévisible. On est dans le schéma d'un bon gros blockbuster assez conventionnel. Pour moi le film est trop long. Sous le prétexte de nous en mettre plein les yeux, l'histoire se traine souvent dans des longueurs décevantes. 2h30 au lieu de 3h14 aurait été plus judicieux. J'ai préféré le premier film avec la même originalité mais un scénario plus riche. Ce second opus manque de rebondissement, c'est juste une suite sans grands effets de surprise. Un bon film très divertissant mais j'ai été un peu déçu."
4.0,2023-05-01,"""Avatar : La Voie de l’eau"", gros blockbuster d'action S.F américain réalisé par James Cameron, sorti en 2022. Suite de ""Avatar"" du même réalisateur sorti en 2009. Une grosse production filmée en capture de mouvement, avec dans ""Avatar 2"" une innovation qui développe la capture de mouvement en milieu aquatique. Du grand spectacle, de l'action et une durée généreuse. Une réalisation de très haute qualité technique et visuelle. Si la forme est indéniablement réussie l'abus d'images synthétiques confine parfois à avoir le sentiment de regarder un jeu vidéo plus qu'un film. Sur le fond nous retrouvons la résistance épique de toute une planète contre un impérialisme militaro-industriel prêt à toutes les barbaries pour en exploiter les ressources. Un scénario dans la continuité logique du premier film, bien qu'ici le propos se resserre sur des histoires de famille. Un blockbuster bien mené malgré quelques dialogues parfois niais inévitables pour remplir les 3h20 du film. Un grand spectacle à la réalisation impeccable."
2.0,2023-04-03,"Un spectacle visuel magnifique! Mais est-ce là l'essence du cinéma?!? Quid du scénario, de l'émotion, de la cohérence? Car les personnages très stéréotypés demeurent vraisemblables mais assurément peu intéressants, dénués d'aspérités - hormis Spider et Kiri - et de logique, entre spoiler: un Jake Sully qui pour sauver sa famille fuit (décision absconse) mettant en péril son peuple d'origine qu'il abandonne et le nouveau où il s'immisce ou un antagoniste qui ne met pas ses menaces à exécution . Certes l'apport technologique à cet art ne saurait être renié mais les paysages peuvent être sublimés, symboliques, émouvants sans recours au numérique! Un tableau bien creux..."
3.0,2022-12-19,"3/5 Pas mal (en 3D). Précision nécessaire car certaines scènes ""démonstration technique de la 3D"" tomberont à plat en 2D et devraient rendre le film plus long (en perception). Là, en 3D, le film passe relativement vite tout de même. Par contre, les facilités scénaristiques voire même les bêtises dans le scénario plombent le film en tant que tel. Pour tous ceux qui l'ont vu, on peut le résumer très rapidement et rien - ou presque - ne change du début à la fin ! C'est assez fou d'ailleurs. On est face à un film pour enfant (impossible de développer sans spoiler). Bref, en 3D c'est sympa à voir comme une attraction, on se croirait face à du Final Fantasy tellement les effets spéciaux sont présents à chaque seconde. En 2D et en tant que film pur, c'est très moyen."
3.5,2023-06-20,"13 ans d'attente pour voir la suite des aventures des Na'vis de Pandora. On comprend évidemment pourquoi l'attente fut aussi longue quand on voit le rendu visuel incroyable de ce nouvel opus. En son temps, Avatar, premier du nom, était une claque visuelle, l'attente était forcement grande pour la suite d'un film ayant changé la face du cinéma. Surtout, ce second volet se déroule dans un monde aquatique, soit la chose la plus difficile à reproduire en effets spéciaux. Il fallait donc attendre d'avoir la technologie suffisante pour rendre ce nouveau monde crédible visuellement. Avatar, est une merveille de beauté où tout est travaillé dans les moindres détails, on pourrait passer des heures à observer ce monde et regarder tous les recoins de l'écran. Mais la beauté des images ne fait pas pour autant un grand film. 13 ans d'attente aurait du permettre au réalisateur James Cameron de proposer un scénario digne de ce nom ! Car franchement, on retrouve une nouvelle fois un combat entre grands schtroumps et humains, mais sur la mer et non dans la forêt me direz vous, ouais... On a toujours la morale écologique, cette fois on ne détruit plus la végétation mais on chasse la baleine... Le duel est le même puisqu'on retrouve le même antagoniste qu'auparavant, mais avec la science fiction, il est facile de ressusciter les morts... Pour renouveler l'histoire et l'étendre avant les suites à venir, on a agrandit la famille avec 4 enfants mais certains sont inutiles. Au faite qu'est devenu Neytiri ? Ce n'est plus une femme forte mais une mère de famille insupportable qui passe son temps à râler et pleurer... Avatar 2 néglige ses personnages et insulte ses spectateurs. Il n'y a eu aucun effort dans le script et certaines séquences sont redondantes et interminables. Alors oui, Avatar 2 est très beau. Mais finalement, un documentaire animalier l'est encore plus, et on retrouve souvent plus d'enjeu dans ces films informatif que dans ce dessin animé Avatar 2."
